,word,audio_complexity,position,sentence,start_time,end_time,set_manually,process,translation,word_occurrence,word_complexity,sentence_complexity,word_importance,sentence_group,speed,speech_volume,ambient_volume,occurrence,display
4425,us,0.02587890625,6,And... he's either gonna leave us alone or I'm gonna put it on CNN.,3231.48,3231.68,False,True,uns,1.0,0.0,0.6903922198169483,0.00830078125,875,0.5143993094597359,0.6178175806999207,0.0,16.0,False
4426,alone,0.00244140625,7,And... he's either gonna leave us alone or I'm gonna put it on CNN.,3231.68,3232.22,False,True,lassen,0.1428571428571428,0.2,0.6903922198169483,0.033203125,875,0.5143993094597359,0.6178175806999207,0.0,2.0,False
4427,or,0.01708984375,8,And... he's either gonna leave us alone or I'm gonna put it on CNN.,3233.6,3233.64,False,True,oder,0.6428571428571429,0.0,0.6903922198169483,0.947174072265625,875,0.5143993094597359,0.6178175806999207,0.0,9.0,False
4428,i'm,0.005859375,9,And... he's either gonna leave us alone or I'm gonna put it on CNN.,3233.64,3233.74,False,True,ich,1.0,0.0,0.6903922198169483,0.732177734375,875,0.5143993094597359,0.6178175806999207,0.0,26.0,False
4429,gonna,0.07568359375,10,And... he's either gonna leave us alone or I'm gonna put it on CNN.,,,False,True,Wir werden,1.0,1.0,0.6903922198169483,0.0185546875,875,0.5143993094597359,0.6178175806999207,0.0,23.0,False
4430,put,0.001953125,11,And... he's either gonna leave us alone or I'm gonna put it on CNN.,3234.02,3234.1,False,True,setzen,0.2142857142857142,0.0,0.6903922198169483,0.02490234375,875,0.5143993094597359,0.6178175806999207,0.0,3.0,False
4431,it,0.001953125,12,And... he's either gonna leave us alone or I'm gonna put it on CNN.,3234.1,3234.26,False,True,es,1.0,0.2,0.6903922198169483,0.00732421875,875,0.5143993094597359,0.6178175806999207,0.0,38.0,False
4432,on,0.00146484375,13,And... he's either gonna leave us alone or I'm gonna put it on CNN.,3234.26,3234.36,False,True,auf,1.0,0.2,0.6903922198169483,0.013671875,875,0.5143993094597359,0.6178175806999207,0.0,38.0,False
4433,cnn,0.0068359375,14,And... he's either gonna leave us alone or I'm gonna put it on CNN.,3234.36,3234.9,False,True,CNN setzen,0.0,1.0,0.6903922198169483,0.89886474609375,875,0.5143993094597359,0.6178175806999207,0.0,0.0,False
4434,elena,0.3837890625,1,Elena.,3239.68,3240.08,True,True,elena,0.0714285714285714,1.0,0.413318846145441,0.9999999999999712,876,0.8519528019682029,1.1535427570343018,0.0,,True
4435,elena,0.1552734375,1,Elena.,,,True,True,Nein,0.1428571428571428,1.0,0.413318846145441,0.9999999999999712,877,0.6325610346403169,0.5,0.0,,True
4436,this,0.13916015625,1,This is our out.,3241.84,3243.8,False,True,Das,1.0,0.0,0.3992102732044031,0.8121337890625,878,0.2496051202014006,0.6536048054695129,0.0,34.0,False
4437,is,0.00146484375,2,This is our out.,3243.8,3243.96,False,True,ist,1.0,0.0,0.3992102732044031,0.9603271484375,878,0.2496051202014006,0.6536048054695129,0.0,39.0,False
4438,our,0.00634765625,3,This is our out.,3243.96,3244.16,False,True,unser,0.1428571428571428,0.0,0.3992102732044031,0.9999915957450868,878,0.2496051202014006,0.6536048054695129,0.0,2.0,False
4439,out,0.06591796875,4,This is our out.,3244.16,3244.62,False,True,Ausgang,1.0,0.0,0.3992102732044031,0.9999995231628418,878,0.2496051202014006,0.6536048054695129,0.0,21.0,False
4440,i,0.009765625,1,I was scared.,3246.44,3246.46,False,True,Ich,1.0,0.0,0.4129148147400381,0.6630859375,879,0.9999999999999996,0.0095829609781503,0.6819469379156359,132.0,False
4441,was,0.01904296875,2,I was scared.,3246.46,3246.46,False,True,hatte,0.7142857142857143,0.0,0.4129148147400381,0.8052978515625,879,0.9999999999999996,0.0095829609781503,0.9571323439817652,10.0,False
4442,scared,0.00244140625,3,I was scared.,3246.46,3246.48,False,True,Angst,0.0,0.4,0.4129148147400381,0.9982986450195312,879,0.9999999999999996,0.0095829609781503,0.680651324784671,0.0,False
4443,i,0.29248046875,1,I...,3249.42,3249.58,False,True,Ich,1.0,0.0,0.318770822051352,0.991546630859375,880,0.7549149868681542,1.1606853008270264,0.0,133.0,False
4444,i,0.1298828125,1,I know I should have stood up to him.,3255.76,3256.22,False,True,Ich,1.0,0.0,0.5731112062031224,0.13720703125,881,0.6096050034638472,0.7109034657478333,0.0,134.0,False
4445,know,0.0166015625,2,I know I should have stood up to him.,3256.22,3256.4,False,True,weiß,1.0,0.0,0.5731112062031224,0.9315185546875,881,0.6096050034638472,0.7109034657478333,0.0,33.0,False
4446,i,0.0830078125,3,I know I should have stood up to him.,3256.4,3256.54,False,True,ich,1.0,0.0,0.5731112062031224,0.158203125,881,0.6096050034638472,0.7109034657478333,0.0,135.0,False
4447,should,0.0068359375,4,I know I should have stood up to him.,3256.54,3256.72,False,True,hätte,0.2142857142857142,0.0,0.5731112062031224,0.2626953125,881,0.6096050034638472,0.7109034657478333,0.0,3.0,False
4448,have,0.2861328125,5,I know I should have stood up to him.,3256.72,3256.94,False,True,haben,1.0,0.0,0.5731112062031224,0.142578125,881,0.6096050034638472,0.7109034657478333,0.0,16.0,False
4449,stood,0.0234375,6,I know I should have stood up to him.,3256.94,3257.12,False,True,stellen,0.0,0.2,0.5731112062031224,0.3408203125,881,0.6096050034638472,0.7109034657478333,0.0,0.0,False
4450,up,0.0068359375,7,I know I should have stood up to him.,3257.12,3257.36,False,True,nach oben,1.0,0.2,0.5731112062031224,0.1337890625,881,0.6096050034638472,0.7109034657478333,0.0,15.0,False
4451,to,0.00634765625,8,I know I should have stood up to him.,3257.36,3257.48,False,True,zu,1.0,0.0,0.5731112062031224,0.822509765625,881,0.6096050034638472,0.7109034657478333,0.0,92.0,False
4452,him,0.0078125,9,I know I should have stood up to him.,3257.48,3257.6,False,True,ihm,1.0,0.0,0.5731112062031224,0.747314453125,881,0.6096050034638472,0.7109034657478333,0.0,22.0,False
4453,i,0.02392578125,1,I know that.,3257.88,3257.88,False,True,Das,1.0,0.0,0.4131060600822909,0.54541015625,882,0.2930540780237299,0.552171528339386,0.0,136.0,False
4454,know,0.001953125,2,I know that.,3257.88,3258.06,False,True,weiß,1.0,0.0,0.4131060600822909,0.980133056640625,882,0.2930540780237299,0.552171528339386,0.0,34.0,False
4455,that,0.0107421875,3,I know that.,3258.06,3259.22,False,True,ich,1.0,0.2,0.4131060600822909,0.8092041015625,882,0.2930540780237299,0.552171528339386,0.0,48.0,False
4456,elena,0.36328125,1,"Elena, I watched a plane full of people die.",3259.48,3259.68,False,True,Elena,0.2142857142857142,1.0,0.6246841786441181,0.9999999999999568,883,0.5941027850878043,0.9033409953117372,0.0,0.0,False
4457,i,0.00146484375,2,"Elena, I watched a plane full of people die.",3259.98,3259.98,False,True,ich,1.0,0.0,0.6246841786441181,0.9760589599609376,883,0.5941027850878043,0.9033409953117372,0.0,137.0,False
4458,watched,0.04541015625,3,"Elena, I watched a plane full of people die.",3259.98,3260.3,False,True,habe,0.0714285714285714,0.0,0.6246841786441181,0.7967529296875,883,0.5941027850878043,0.9033409953117372,0.0,1.0,False
4459,a,0.0166015625,4,"Elena, I watched a plane full of people die.",3260.3,3260.56,False,True,ein,1.0,0.0,0.6246841786441181,0.64013671875,883,0.5941027850878043,0.9033409953117372,0.0,78.0,False
4460,plane,1.0,5,"Elena, I watched a plane full of people die.",3260.56,3260.72,False,True,Flugzeug,0.0,0.0,0.6246841786441181,0.1064453125,883,0.5941027850878043,0.9033409953117372,0.0,0.0,False
4461,full,0.35791015625,6,"Elena, I watched a plane full of people die.",3260.72,3260.96,False,True,voller,0.0,0.0,0.6246841786441181,0.989501953125,883,0.5941027850878043,0.9033409953117372,0.0,0.0,False
4462,of,0.00390625,7,"Elena, I watched a plane full of people die.",3260.96,3261.08,False,True,voller,1.0,0.0,0.6246841786441181,0.06787109375,883,0.5941027850878043,0.9033409953117372,0.0,51.0,False
4463,people,0.00537109375,8,"Elena, I watched a plane full of people die.",3261.08,3261.44,False,True,Menschen,0.4285714285714285,0.0,0.6246841786441181,0.00146484375,883,0.5941027850878043,0.9033409953117372,0.0,6.0,False
4464,die,0.013671875,9,"Elena, I watched a plane full of people die.",3261.44,3262.0,False,True,sterben,0.0714285714285714,0.2,0.6246841786441181,0.533203125,883,0.5941027850878043,0.9033409953117372,0.0,1.0,False
4465,why,0.09130859375,1,Why are you looking at me like that?,3269.6,3270.12,False,True,Warum,1.0,0.0,0.5531411188594124,0.04052734375,884,0.5512895462735751,0.4998323619365692,0.0,19.0,False
4466,are,0.01025390625,2,Why are you looking at me like that?,3270.12,3270.38,False,True,siehst,1.0,0.0,0.5531411188594124,0.021484375,884,0.5512895462735751,0.4998323619365692,0.0,25.0,False
4467,you,0.00830078125,3,Why are you looking at me like that?,3270.38,3270.38,False,True,du,1.0,0.0,0.5531411188594124,0.0888671875,884,0.5512895462735751,0.4998323619365692,0.0,209.0,False
4468,looking,0.00537109375,4,Why are you looking at me like that?,3270.38,3270.68,False,True,siehst,0.2142857142857142,0.0,0.5531411188594124,0.4365234375,884,0.5512895462735751,0.4998323619365692,0.0,3.0,False
4469,at,0.0,5,Why are you looking at me like that?,3270.68,3270.88,False,True,bei,0.9285714285714286,0.0,0.5531411188594124,0.009765625,884,0.5512895462735751,0.4998323619365692,0.0,13.0,False
4470,me,0.00048828125,6,Why are you looking at me like that?,3270.88,3270.96,False,True,mich,1.0,0.0,0.5531411188594124,0.29345703125,884,0.5512895462735751,0.4998323619365692,0.0,37.0,False
4471,like,0.001953125,7,Why are you looking at me like that?,3270.96,3271.24,False,True,Wie zum Beispiel,1.0,0.2,0.5531411188594124,0.001953125,884,0.5512895462735751,0.4998323619365692,0.0,22.0,False
4472,that,0.00048828125,8,Why are you looking at me like that?,3271.24,3271.64,False,True,so,1.0,0.2,0.5531411188594124,0.530029296875,884,0.5512895462735751,0.4998323619365692,0.0,49.0,False
4473,yeah,0.18603515625,1,Yeah.,3276.2,3276.72,False,True,Genau,1.0,0.2,0.3070113370067601,0.9999983906745912,885,0.261446950168873,0.1064338386058807,0.0,22.0,False
4474,right,0.42626953125,1,Right.,3277.02,3277.78,False,True,Richtig,1.0,0.0,0.3018050811834247,0.9999924898147584,886,0.2071640619849999,0.0985006839036941,0.0,29.0,False
4475,yo,0.15185546875,1,Yo.,,,True,True,nein,0.0714285714285714,1.0,0.2534851089528916,0.9999997615814208,887,0.6325610346403169,0.5,0.0,,True
4476,close,0.3408203125,1,"Close stitch, but Hughie's okay.",,,False,True,Näher,0.1428571428571428,0.0,0.5282830000766257,0.9996063709259032,888,0.6325610346403169,0.5,0.0,2.0,True
4477,stitch,0.365234375,2,"Close stitch, but Hughie's okay.",,,False,True,nähen,0.0,0.6,0.5282830000766257,0.99999737739563,888,0.6325610346403169,0.5,0.0,0.0,True
4478,but,0.00927734375,3,"Close stitch, but Hughie's okay.",,,False,True,aber,1.0,0.2,0.5282830000766257,0.11474609375,888,0.6325610346403169,0.5,0.0,29.0,False
4479,hughie's,1.0,4,"Close stitch, but Hughie's okay.",,,False,True,Hughie ist,0.0,0.0,0.5282830000766257,0.4599609375,888,0.6325610346403169,0.5,0.0,0.0,True
4480,okay,0.1455078125,5,"Close stitch, but Hughie's okay.",,,False,True,okay,1.0,0.0,0.5282830000766257,0.9999999995311696,888,0.6325610346403169,0.5,0.0,39.0,False
4481,oh,0.677978515625,1,"Oh, bien.",,,True,True,Oh,1.0,0.6,0.4132965871519823,0.975921630859375,889,0.6325610346403169,0.5,0.0,,False
4482,bien,1.0,2,"Oh, bien.",,,True,True,bien,0.0,1.0,0.4132965871519823,0.600830078125,889,0.6325610346403169,0.5,0.0,,True
4483,hey,0.5546875,1,"Hey, tell Butcher about the thick penis around your neck.",,,False,True,Hey,0.7857142857142857,0.2,0.6246516499240209,0.9733734130859376,890,0.6476432053239486,0.8344485759735107,0.0,11.0,False
4484,tell,1.0,2,"Hey, tell Butcher about the thick penis around your neck.",,,False,True,sagen,0.7857142857142857,0.0,0.6246516499240209,0.201171875,890,0.6476432053239486,0.8344485759735107,0.0,11.0,False
4485,butcher,0.498046875,3,"Hey, tell Butcher about the thick penis around your neck.",3284.58,3284.84,False,True,Butcher,0.2142857142857142,0.6,0.6246516499240209,0.97076416015625,890,0.6476432053239486,0.8344485759735107,0.0,3.0,False
4486,about,0.166015625,4,"Hey, tell Butcher about the thick penis around your neck.",3284.84,3285.18,False,True,über,1.0,0.0,0.6246516499240209,0.9999999999981526,890,0.6476432053239486,0.8344485759735107,0.0,15.0,False
4487,the,1.0,5,"Hey, tell Butcher about the thick penis around your neck.",,,False,True,dem,1.0,0.0,0.6246516499240209,0.08935546875,890,0.6476432053239486,0.8344485759735107,0.0,100.0,False
4488,thick,0.08544921875,6,"Hey, tell Butcher about the thick penis around your neck.",3285.26,3285.5,False,True,dicken,0.0,0.0,0.6246516499240209,0.720703125,890,0.6476432053239486,0.8344485759735107,0.0,0.0,True
4489,penis,0.2314453125,7,"Hey, tell Butcher about the thick penis around your neck.",3285.5,3285.76,False,True,Penis,0.0,0.0,0.6246516499240209,0.9991378784179688,890,0.6476432053239486,0.8344485759735107,0.0,0.0,True
4490,around,0.5341796875,8,"Hey, tell Butcher about the thick penis around your neck.",3285.76,3286.12,False,True,um,0.0714285714285714,0.2,0.6246516499240209,0.9999904036521912,890,0.6476432053239486,0.8344485759735107,0.0,1.0,False
4491,your,0.0908203125,9,"Hey, tell Butcher about the thick penis around your neck.",3286.12,3286.3,False,True,deinen,1.0,0.0,0.6246516499240209,0.8143310546875,890,0.6476432053239486,0.8344485759735107,0.0,32.0,False
4492,neck,0.009765625,10,"Hey, tell Butcher about the thick penis around your neck.",3286.3,3286.88,False,True,Hals,0.0,0.0,0.6246516499240209,0.697265625,890,0.6476432053239486,0.8344485759735107,0.0,0.0,False
4493,fuck,1.0,1,Fuck you.,,,False,True,Leck,1.0,1.0,0.3712614788208037,0.9999171495437622,891,0.6325610346403169,0.5,0.0,24.0,False
4494,you,1.0,2,Fuck you.,,,False,True,mich,1.0,0.0,0.3712614788208037,0.7796630859375,891,0.6325610346403169,0.5,0.0,210.0,False
4495,nah,0.22119140625,1,"Nah, nah, nah, it's just Frenchie being Frenchie.",3288.74,3288.86,True,True,- Nein.,0.0714285714285714,1.0,0.7130107147935991,0.120213508605957,892,0.8597915005397154,0.4815733730792999,0.0,,False
4496,nah,0.16259765625,2,"Nah, nah, nah, it's just Frenchie being Frenchie.",,,True,True,- Nein.,0.1428571428571428,1.0,0.7130107147935991,0.00732421875,892,0.8597915005397154,0.4815733730792999,0.0,,False
4497,nah,0.688232421875,3,"Nah, nah, nah, it's just Frenchie being Frenchie.",,,True,True,- Nein.,0.2142857142857142,1.0,0.7130107147935991,0.2719669342041015,892,0.8597915005397154,0.4815733730792999,0.0,,False
4498,it's,0.112548828125,4,"Nah, nah, nah, it's just Frenchie being Frenchie.",3289.32,3289.42,False,True,es ist,1.0,0.0,0.7130107147935991,0.01318359375,892,0.8597915005397154,0.4815733730792999,0.0,21.0,False
4499,just,1.0,5,"Nah, nah, nah, it's just Frenchie being Frenchie.",3289.42,3289.56,False,True,nur,1.0,0.0,0.7130107147935991,0.3632078170776367,892,0.8597915005397154,0.4815733730792999,0.0,40.0,False
4500,frenchie,1.0,6,"Nah, nah, nah, it's just Frenchie being Frenchie.",,,False,True,Französin,0.2857142857142857,0.0,0.7130107147935991,0.185546875,892,0.8597915005397154,0.4815733730792999,0.0,4.0,False
4501,being,0.1708984375,7,"Nah, nah, nah, it's just Frenchie being Frenchie.",3289.68,3289.92,False,True,ist,0.0,0.2,0.7130107147935991,0.45361328125,892,0.8597915005397154,0.4815733730792999,0.0,0.0,False
4502,frenchie,1.0,8,"Nah, nah, nah, it's just Frenchie being Frenchie.",,,False,True,Frenchie,0.3571428571428571,0.0,0.7130107147935991,0.15576171875,892,0.8597915005397154,0.4815733730792999,0.0,5.0,False
4503,i,1.0,1,I am sorry.,,,False,True,i,1.0,0.0,0.4133190969529958,0.00390625,893,0.6325610346403169,0.5,0.0,138.0,False
4504,am,1.0,2,I am sorry.,,,False,True,bin,0.2857142857142857,0.0,0.4133190969529958,0.8143310546875,893,0.6325610346403169,0.5,0.0,4.0,False
4505,sorry,0.005859375,3,I am sorry.,,,False,True,leid,0.2857142857142857,0.0,0.4133190969529958,0.978240966796875,893,0.6325610346403169,0.5,0.0,4.0,False
4506,for,0.06103515625,1,"For a long time, I was trying to save you.",,,False,True,für,1.0,0.2,0.608683824093374,0.0625,894,0.6325610346403169,0.5,0.0,29.0,False
4507,a,0.00537109375,2,"For a long time, I was trying to save you.",,,False,True,a,1.0,0.0,0.608683824093374,0.0029296875,894,0.6325610346403169,0.5,0.0,79.0,False
4508,long,0.00146484375,3,"For a long time, I was trying to save you.",,,False,True,lang,0.2857142857142857,0.2,0.608683824093374,0.05615234375,894,0.6325610346403169,0.5,0.0,4.0,False
4509,time,0.00146484375,4,"For a long time, I was trying to save you.",,,False,True,Zeit,0.3571428571428571,0.2,0.608683824093374,0.0302734375,894,0.6325610346403169,0.5,0.0,5.0,False
4510,i,0.01123046875,5,"For a long time, I was trying to save you.",,,False,True,ich,1.0,0.0,0.608683824093374,0.08935546875,894,0.6325610346403169,0.5,0.0,139.0,False
4511,was,0.0908203125,6,"For a long time, I was trying to save you.",,,False,True,habe,0.7857142857142857,0.0,0.608683824093374,0.688720703125,894,0.6325610346403169,0.5,0.0,11.0,False
4512,trying,0.01123046875,7,"For a long time, I was trying to save you.",,,False,True,versucht,0.2857142857142857,0.2,0.608683824093374,0.3447265625,894,0.6325610346403169,0.5,0.0,4.0,False
4513,to,0.00146484375,8,"For a long time, I was trying to save you.",,,False,True,zu,1.0,0.0,0.608683824093374,0.8515625,894,0.6325610346403169,0.5,0.0,93.0,False
4514,save,0.02294921875,9,"For a long time, I was trying to save you.",,,False,True,retten,0.1428571428571428,0.0,0.608683824093374,0.0009765625,894,0.6325610346403169,0.5,0.0,2.0,False
4515,you,0.00146484375,10,"For a long time, I was trying to save you.",,,False,True,dich,1.0,0.0,0.608683824093374,0.9893569946289062,894,0.6325610346403169,0.5,0.0,211.0,False
4516,i,1.0,1,"I thought, uh, if I did, somehow, that would make up for the things I've done.",,,False,True,Ich,1.0,0.0,0.732836757657873,0.052734375,895,0.3940085485545553,0.2981570661067962,0.0,140.0,False
4517,thought,1.0,2,"I thought, uh, if I did, somehow, that would make up for the things I've done.",,,False,True,dachte,0.2142857142857142,0.2,0.732836757657873,0.94842529296875,895,0.3940085485545553,0.2981570661067962,0.0,3.0,False
4518,uh,1.0,3,"I thought, uh, if I did, somehow, that would make up for the things I've done.",,,True,True,dachte,1.0,1.0,0.732836757657873,0.0859375,895,0.3940085485545553,0.2981570661067962,0.0,,False
4519,if,0.40380859375,4,"I thought, uh, if I did, somehow, that would make up for the things I've done.",3317.36,3317.54,False,True,wenn,0.5714285714285714,0.0,0.732836757657873,0.9978237152099608,895,0.3940085485545553,0.2981570661067962,0.0,8.0,False
4520,i,1.0,5,"I thought, uh, if I did, somehow, that would make up for the things I've done.",3317.54,3317.72,False,True,ich,1.0,0.0,0.732836757657873,0.04248046875,895,0.3940085485545553,0.2981570661067962,0.0,141.0,False
4521,did,1.0,6,"I thought, uh, if I did, somehow, that would make up for the things I've done.",3317.72,3317.94,False,True,das,0.8571428571428571,0.0,0.732836757657873,0.11865234375,895,0.3940085485545553,0.2981570661067962,0.0,12.0,False
4522,somehow,0.03173828125,7,"I thought, uh, if I did, somehow, that would make up for the things I've done.",3318.32,3318.58,False,True,irgendwie,0.0,0.4,0.732836757657873,0.18896484375,895,0.3940085485545553,0.2981570661067962,0.0,0.0,False
4523,that,0.0703125,8,"I thought, uh, if I did, somehow, that would make up for the things I've done.",3318.8,3318.8,False,True,das,1.0,0.2,0.732836757657873,0.923828125,895,0.3940085485545553,0.2981570661067962,0.0,50.0,False
4524,would,0.03759765625,9,"I thought, uh, if I did, somehow, that would make up for the things I've done.",3318.8,3319.04,False,True,würde,0.5714285714285714,0.0,0.732836757657873,0.9797821044921876,895,0.3940085485545553,0.2981570661067962,0.0,8.0,False
4525,make,0.01806640625,10,"I thought, uh, if I did, somehow, that would make up for the things I've done.",3319.04,3319.24,False,True,machen,0.3571428571428571,0.2,0.732836757657873,0.991363525390625,895,0.3940085485545553,0.2981570661067962,0.0,5.0,False
4526,up,0.0068359375,11,"I thought, uh, if I did, somehow, that would make up for the things I've done.",3319.24,3319.52,False,True,wiedergutmachen,1.0,0.2,0.732836757657873,0.0302734375,895,0.3940085485545553,0.2981570661067962,0.0,16.0,False
4527,for,0.00732421875,12,"I thought, uh, if I did, somehow, that would make up for the things I've done.",3319.52,3319.7,False,True,für,1.0,0.2,0.732836757657873,0.863525390625,895,0.3940085485545553,0.2981570661067962,0.0,30.0,False
4528,the,0.02392578125,13,"I thought, uh, if I did, somehow, that would make up for the things I've done.",3319.7,3319.84,False,True,die,1.0,0.0,0.732836757657873,0.34130859375,895,0.3940085485545553,0.2981570661067962,0.0,101.0,False
4529,things,0.00732421875,14,"I thought, uh, if I did, somehow, that would make up for the things I've done.",3319.84,3320.24,False,True,Dinge,0.0714285714285714,0.0,0.732836757657873,0.0087890625,895,0.3940085485545553,0.2981570661067962,0.0,1.0,False
4530,i've,0.2333984375,15,"I thought, uh, if I did, somehow, that would make up for the things I've done.",3320.24,3321.22,False,True,ich habe,0.1428571428571428,0.0,0.732836757657873,0.03369140625,895,0.3940085485545553,0.2981570661067962,0.0,2.0,False
4531,done,0.03466796875,16,"I thought, uh, if I did, somehow, that would make up for the things I've done.",3321.22,3321.82,False,True,getan,0.0714285714285714,0.2,0.732836757657873,0.21630859375,895,0.3940085485545553,0.2981570661067962,0.0,1.0,False
4532,you,0.06298828125,1,You never asked to be saved.,3324.72,3325.36,False,True,Du,1.0,0.0,0.506507218275323,0.9725189208984376,896,0.5,0.1792488545179367,0.0,212.0,False
4533,never,0.083984375,2,You never asked to be saved.,3325.36,3325.6,False,True,nie,0.4285714285714285,0.0,0.506507218275323,0.9972400665283204,896,0.5,0.1792488545179367,0.0,6.0,False
4534,asked,0.16748046875,3,You never asked to be saved.,,,False,True,gebeten,0.0,0.0,0.506507218275323,0.9773101806640624,896,0.5,0.1792488545179367,0.0,0.0,False
4535,to,0.109375,4,You never asked to be saved.,3325.92,3326.08,False,True,gebeten,1.0,0.0,0.506507218275323,0.0009765625,896,0.5,0.1792488545179367,0.0,94.0,False
4536,be,0.0244140625,5,You never asked to be saved.,3326.08,3326.22,False,True,werden,1.0,0.0,0.506507218275323,0.0107421875,896,0.5,0.1792488545179367,0.0,22.0,False
4537,saved,1.0,6,You never asked to be saved.,,,False,True,gerettet,0.0,0.0,0.506507218275323,0.99965500831604,896,0.5,0.1792488545179367,0.0,0.0,False
4538,you,1.0,1,"You cannot absolve my, uh, sins.",,,False,True,Du,1.0,0.0,0.5727725979862991,0.8177490234375,897,0.3706540950225368,0.4320932030677795,0.0,213.0,False
4539,cannot,0.07568359375,2,"You cannot absolve my, uh, sins.",3331.64,3331.92,False,True,kannst,0.0714285714285714,1.0,0.5727725979862991,0.94024658203125,897,0.3706540950225368,0.4320932030677795,0.0,1.0,False
4540,absolve,1.0,3,"You cannot absolve my, uh, sins.",,,False,True,freisprechen,0.0,1.0,0.5727725979862991,0.99999685673356,897,0.3706540950225368,0.4320932030677795,0.0,0.0,True
4541,my,0.04052734375,4,"You cannot absolve my, uh, sins.",3332.9,3333.34,False,True,meine,1.0,0.0,0.5727725979862991,0.758056640625,897,0.3706540950225368,0.4320932030677795,0.0,30.0,False
4542,uh,1.0,5,"You cannot absolve my, uh, sins.",,,True,True,- Nein.,1.0,1.0,0.5727725979862991,0.02685546875,897,0.3706540950225368,0.4320932030677795,0.0,,False
4543,sins,0.2275390625,6,"You cannot absolve my, uh, sins.",,,False,True,Sünden,0.0,0.4,0.5727725979862991,0.874267578125,897,0.3706540950225368,0.4320932030677795,0.0,0.0,False
4544,no,1.0,1,No one can.,3335.54,3335.68,False,True,Niemand,1.0,0.0,0.4132789484101369,0.26171875,898,0.5356536708341101,0.0834726095199585,0.0,56.0,False
4545,one,1.0,2,No one can.,3335.68,3335.88,False,True,Niemand,0.5714285714285714,0.0,0.4132789484101369,0.814453125,898,0.5356536708341101,0.0834726095199585,0.0,8.0,False
4546,can,1.0,3,No one can.,3335.88,3336.24,False,True,kann,1.0,0.2,0.4132789484101369,0.9976215362548828,898,0.5356536708341101,0.0834726095199585,0.0,22.0,False
4547,i,1.0,1,I know this now.,3337.82,3338.16,False,True,Ich,1.0,0.0,0.4486649626423477,0.4208984375,899,0.4807787077894086,0.2366657704114914,0.0,142.0,False
4548,know,0.23779296875,2,I know this now.,3338.16,3338.28,False,True,weiß,1.0,0.0,0.4486649626423477,0.928955078125,899,0.4807787077894086,0.2366657704114914,0.0,35.0,False
4549,this,1.0,3,I know this now.,3338.28,3338.54,False,True,das,1.0,0.0,0.4486649626423477,0.96630859375,899,0.4807787077894086,0.2366657704114914,0.0,35.0,False
4550,now,1.0,4,I know this now.,3338.54,3338.86,False,True,jetzt,1.0,0.2,0.4486649626423477,0.9947166442871094,899,0.4807787077894086,0.2366657704114914,0.0,15.0,False
4551,so,1.0,1,So...,,,True,True,Also,1.0,0.2,0.3194177435393578,0.9996135234832764,900,0.6325610346403169,0.5,0.5038211679744686,,False
4552,i,1.0,1,I leave you alone.,,,False,True,i,1.0,0.0,0.4488762721643816,0.649169921875,901,0.6325610346403169,0.5,0.5038211679744686,143.0,False
4553,leave,1.0,2,I leave you alone.,,,False,True,lasse,0.2857142857142857,0.2,0.4488762721643816,0.22802734375,901,0.6325610346403169,0.5,0.5038211679744686,4.0,False
4554,you,1.0,3,I leave you alone.,,,False,True,dich,1.0,0.0,0.4488762721643816,0.443359375,901,0.6325610346403169,0.5,0.5038211679744686,214.0,False
4555,alone,1.0,4,I leave you alone.,,,False,True,allein,0.2142857142857142,0.2,0.4488762721643816,0.859375,901,0.6325610346403169,0.5,0.5038211679744686,3.0,False
4556,got,1.0,1,Got to go.,,,False,True,Ich,1.0,0.0,0.4133057752008894,0.9908981323242188,902,0.6325610346403169,0.5,0.5038211679744686,19.0,False
4557,to,1.0,2,Got to go.,,,False,True,zu,1.0,0.0,0.4133057752008894,0.829833984375,902,0.6325610346403169,0.5,0.5038211679744686,95.0,False
4558,go,1.0,3,Got to go.,,,False,True,los,0.9285714285714286,0.2,0.4133057752008894,0.669677734375,902,0.6325610346403169,0.5,0.5038211679744686,13.0,False
4559,colonel,1.0,1,Colonel.,,,False,True,Oberst,0.0714285714285714,0.4,0.2535100754676148,0.999999701976776,903,0.6325610346403169,0.5,0.5038211679744686,1.0,False
4560,marvin,1.0,1,"Marvin, where is he?",3375.29,3375.29,False,True,Marvin,0.1428571428571428,1.0,0.5068448218501499,0.9999997784750576,904,0.3009890351471982,0.1863892823457718,0.0,2.0,False
4561,where,0.11083984375,2,"Marvin, where is he?",3376.05,3376.61,False,True,wo,0.2857142857142857,0.0,0.5068448218501499,0.611572265625,904,0.3009890351471982,0.1863892823457718,0.0,4.0,False
4562,is,0.013671875,3,"Marvin, where is he?",3376.61,3376.71,False,True,ist,1.0,0.0,0.5068448218501499,0.856201171875,904,0.3009890351471982,0.1863892823457718,0.0,40.0,False
4563,he,0.0634765625,4,"Marvin, where is he?",3376.71,3377.45,False,True,er,1.0,0.0,0.5068448218501499,0.29052734375,904,0.3009890351471982,0.1863892823457718,0.0,14.0,False
4564,this,0.4111328125,1,This way.,3378.27,3378.73,False,True,Hier,1.0,0.0,0.3712157892144588,0.9997010231018066,905,0.3278448490566404,0.1095102503895759,0.0,36.0,False
